2.640000000000000213e+01,2.200000000000009059e+00,2.910587053750567677e+01,5.718604022119278341e+01
2.650000000000000000e+01,2.208333333333342363e+00,2.892831163107234360e+01,5.742785071292975374e+01
2.660000000000000142e+01,2.216666666666676111e+00,2.874874382573468878e+01,5.766817316808967320e+01
2.670000000000000284e+01,2.225000000000009415e+00,2.856717959140702945e+01,5.790699089770974695e+01
2.680000000000000071e+01,2.233333333333343163e+00,2.838363153664378302e+01,5.814428731732138544e+01
2.690000000000000213e+01,2.241666666666676910e+00,2.819811240776387606e+01,5.838004594810192316e+01
2.700000000000000000e+01,2.250000000000010214e+00,2.801063508796559276e+01,5.861425041801897606e+01
2.710000000000000142e+01,2.258333333333343518e+00,2.782121259643190925e+01,5.884688446296735975e+01
2.720000000000000284e+01,2.266666666666677266e+00,2.762985808742639193e+01,5.907793192789855397e+01
2.730000000000000071e+01,2.275000000000010569e+00,2.743658484937970954e+01,5.930737676794257141e+01
2.740000000000000213e+01,2.283333333333344317e+00,2.724140630396682994e+01,5.953520304952217401e+01
2.750000000000000000e+01,2.291666666666677621e+00,2.704433600517496927e+01,5.976139495145935854e+01
2.760000000000000142e+01,2.300000000000011369e+00,2.684538763836235020e+01,5.998593676607406877e+01
2.770000000000000284e+01,2.308333333333345117e+00,2.664457501930782257e+01,6.020881290027496391e+01
2.780000000000000071e+01,2.316666666666678864e+00,2.644191209325145309e+01,6.043000787664229989e+01
2.790000000000000213e+01,2.325000000000012168e+00,2.623741293392610530e+01,6.064950633450271766e+01
2.800000000000000000e+01,2.333333333333345916e+00,2.603109174258010583e+01,6.086729303099596677e+01
2.810000000000000142e+01,2.341666666666679664e+00,2.582296284699104660e+01,6.108335284213342220e+01
2.820000000000000284e+01,2.350000000000012967e+00,2.561304070047081538e+01,6.129767076384836599e+01
2.830000000000000071e+01,2.358333333333346715e+00,2.540133988086189021e+01,6.151023191303792004e+01
2.840000000000000213e+01,2.366666666666680463e+00,2.518787508952499721e+01,6.172102152859658730e+01
2.850000000000000000e+01,2.375000000000014211e+00,2.497266115031819567e+01,6.193002497244133764e+01
2.860000000000000142e+01,2.383333333333347515e+00,2.475571300856744017e+01,6.213722773052811732e+01
2.870000000000000284e+01,2.391666666666681262e+00,2.453704573002872280e+01,6.234261541385977523e+01
2.880000000000000071e+01,2.400000000000015010e+00,2.431667449984184159e+01,6.254617375948528490e+01
2.890000000000000213e+01,2.408333333333348758e+00,2.409461462147588406e+01,6.274788863149022689e+01
2.900000000000000000e+01,2.416666666666682062e+00,2.387088151566649685e+01,6.294774602197844615e+01
